,base_lag0,base_1d_lag0,temp_1h_lag0,temp_1h_lag1,glob_1h_lag1,glob_1h_lag2,glob_1h_lag3,rain_1h_lag0,rain_1h_lag1,bf15_1h_lag0,schmelz_1h_lag0,schmelz_1h_lag1,rain_1h_prog_lag-6,glob_1h_prog_lag-6,temp_1h_prog_lag-6,yearday_sin,yearday_cos
2021-10-15 20:00:00+01:00,1.0455311211817975,1.07667562054148,5.7687525,8.139585,11.581249999999992,421.5104166666665,380.9583333333335,0.0,0.0,1.197625,0.0,0.0,0.0,0.0,11.43,-0.9664805102299934,0.2567399917145199
2021-10-16 00:00:00+01:00,0.9047949457618649,0.806122907926204,3.89375,5.7687525,0.0,11.581249999999992,421.5104166666665,0.0,0.0,1.18905,0.0,0.0,0.0,0.0,11.43,-0.965739937654855,0.25951179706979943
2021-10-16 04:00:00+01:00,0.8385480032502275,0.806122907926204,2.275,3.89375,0.0,0.0,11.581249999999992,0.0,0.0,1.1817,0.0,0.0,0.0,0.0,11.43,-0.9649914157337056,0.2622814662919561
2021-10-16 08:00:00+01:00,0.7852508700606575,0.806122907926204,5.7333325,2.275,10.293750000000008,0.0,0.0,0.0,0.0,1.172525,0.0,0.0,0.0,0.0,11.43,-0.9642349506278933,0.26504897658286497
2021-10-16 12:00:00+01:00,0.8970858009076025,0.806122907926204,9.7354,5.7333325,364.2583333333335,10.293750000000008,0.0,0.0008333333333333325,0.0,1.16705,0.0,0.0,0.0,0.0,11.43,-0.9634705485641487,0.26781430516217447
2021-10-16 16:00:00+01:00,0.7022914697716662,0.806122907926204,6.9395825,9.7354,418.8125,364.2583333333335,10.293750000000008,0.0,0.0008333333333333325,1.162925,0.0,0.0,0.0,0.0,11.43,-0.9626982158345353,0.27057742926748823
2021-10-16 20:00:00+01:00,0.6080630421638525,0.806122907926204,4.8208325,6.9395825,25.64375,418.8125,364.2583333333335,0.0,0.0,1.158825,0.0,0.0,0.0,0.0,11.43,-0.9619179587963957,0.27333832615455805
2021-10-17 00:00:00+01:00,0.5723063060117325,0.502737812838166,3.6104174999999996,4.8208325,0.0,25.64375,418.8125,0.0,0.0,1.154175,0.0,0.0,0.0,0.0,11.43,-0.961129783872301,0.276096973097468
2021-10-17 04:00:00+01:00,0.5316997766494775,0.502737812838166,2.770835,3.6104174999999996,0.0,0.0,25.64375,0.0,0.0,1.150425,0.0,0.0,0.0,0.0,11.43,-0.9603336975499964,0.2788533473888239
2021-10-17 08:00:00+01:00,0.49612936377525,0.502737812838166,6.706250000000001,2.770835,9.814583333333324,0.0,0.0,0.0,0.0,1.145175,0.0,0.0,0.0,0.0,11.43,-0.9595297063823501,0.28160742633993346
2021-10-17 12:00:00+01:00,0.4863156974315625,0.502737812838166,9.8479,6.706250000000001,346.21875,9.814583333333324,0.0,0.0,0.0,1.1388,0.0,0.0,0.0,0.0,11.43,-0.9587178169872965,0.2843591872810033
2021-10-17 16:00:00+01:00,0.45508230477571626,0.502737812838166,7.104165,9.8479,408.69375,346.21875,9.814583333333324,0.0,0.0,1.134325,0.0,0.0,0.0,0.0,11.43,-0.9578980360477832,0.28710860756131945
2021-10-17 20:00:00+01:00,0.4301232993602775,0.502737812838166,5.9624975,7.104165,25.310416666666658,408.69375,346.21875,0.0,0.0,1.131975,0.0,0.0,0.0,0.0,11.43,-0.9570703703117172,0.2898556645494315
2021-10-18 00:00:00+01:00,0.3902688166424393,0.443515457251501,6.2583325,5.9624975,0.0,25.310416666666658,408.69375,0.0,0.0,1.1295250000000001,0.0,0.0,0.0,0.0,11.43,-0.9562348265919058,0.2926003356333479
2021-10-18 04:00:00+01:00,0.35967163336832497,0.443515457251501,5.4395825,6.2583325,0.0,0.0,25.310416666666658,0.0,0.0,1.127775,0.0,0.0,0.0,0.0,11.43,-0.9553914117660046,0.29534259822071135
2021-10-18 08:00:00+01:00,0.34433996172478454,0.443515457251501,9.677075,5.4395825,11.745833333333325,0.0,0.0,0.0,0.0,1.128075,0.0,0.0,0.0,0.0,11.43,-0.9545401327764589,0.2980824297389905
2021-10-18 12:00:00+01:00,0.4842747638039675,0.443515457251501,12.74165,9.677075,362.2416666666668,11.745833333333325,0.0,0.0,0.0,1.115375,0.0,0.0,0.0,0.0,11.43,-0.9536809966304456,0.3008198076356677
2021-10-18 16:00:00+01:00,0.5398830611073288,0.443515457251501,9.554157499999999,12.74165,422.35,362.2416666666668,11.745833333333325,0.0,0.0,1.1081,0.0,0.0,0.0,0.0,11.43,-0.9528140103998178,0.30355470937841816
2021-10-18 20:00:00+01:00,0.58519584976214,0.443515457251501,7.95,9.554157499999999,22.304166666666656,422.35,362.2416666666668,0.0,0.0,1.108325,0.0,0.0,0.0,0.0,11.43,-0.9519391812210447,0.3062871124553022
2021-10-19 00:00:00+01:00,0.34380499754390503,0.391567267179981,7.877082499999999,7.95,0.0,22.304166666666656,422.35,0.0,0.0,1.1046,0.0,0.0,0.0,0.0,11.43,-0.9510565162951536,0.30901699437494723
2021-10-19 04:00:00+01:00,0.23592987656593,0.391567267179981,8.525,7.877082499999999,0.0,0.0,22.304166666666656,0.000833333333333335,0.0,1.101925,0.0,0.0,0.0,0.0,11.43,-0.950166022887671,0.31174433266673157
2021-10-19 08:00:00+01:00,0.2258206307888,0.391567267179981,12.077075,8.525,2.829166666666675,0.0,0.0,0.09333333333333342,0.000833333333333335,1.102625,0.0,0.0,0.0,0.0,11.43,-0.9492677083285626,0.3144691048809711
2021-10-19 12:00:00+01:00,0.47656173052238504,0.391567267179981,13.983325,12.077075,168.07291666666652,2.829166666666675,0.0,0.0004166666666666675,0.09333333333333342,1.10225,0.0,0.0,0.0,0.0,11.43,-0.9483615800121717,0.31719128858910556
2021-10-19 16:00:00+01:00,0.52490843834312,0.391567267179981,13.160425,13.983325,145.07291666666669,168.07291666666652,2.829166666666675,0.0,0.0004166666666666675,1.103025,0.0,0.0,0.0,0.0,11.43,-0.9474476453971601,0.31991086138388175
2021-10-19 20:00:00+01:00,0.53056141734123,0.391567267179981,12.0875,13.160425,2.533333333333325,145.07291666666669,168.07291666666652,0.0,0.0,1.102775,0.0,0.0,0.0,0.0,11.43,-0.9465259120064463,0.3226278008795352
2021-10-20 00:00:00+01:00,0.46312193892756126,0.319988253779831,11.237475,12.0875,0.0,2.533333333333325,145.07291666666669,0.0,0.0,1.1067,0.0,0.0,0.0,0.0,11.43,-0.9455963874271425,0.32534208471198034
2021-10-20 04:00:00+01:00,0.42448753973453246,0.319988253779831,10.63955,11.237475,0.0,0.0,2.533333333333325,0.0,0.0,1.1094,0.0,0.0,0.0,0.0,11.43,-0.9446590793104939,0.3280536905389881
2021-10-20 08:00:00+01:00,0.22853075753393248,0.319988253779831,13.53125,10.63955,10.477083333333326,0.0,0.0,0.0,0.0,1.11255,0.0,0.0,0.0,0.0,11.43,-0.9437139953718136,0.33076259604037545
2021-10-20 12:00:00+01:00,0.19907635450362998,0.319988253779831,15.914575000000001,13.53125,326.5104166666665,10.477083333333326,0.0,0.0,0.0,1.1022750000000001,0.0,0.0,0.0,0.0,11.43,-0.9427611433904207,0.3334687789181867
2021-10-20 16:00:00+01:00,0.18230995535851,0.319988253779831,13.441675,15.914575000000001,314.27083333333326,326.5104166666665,10.477083333333326,0.0,0.0,1.096525,0.0,0.0,0.0,0.0,11.43,-0.9418005312095763,0.33617221689687543
2021-10-20 20:00:00+01:00,0.40911353247228,0.319988253779831,13.36875,13.441675,8.145833333333325,314.27083333333326,326.5104166666665,0.0,0.0,1.09055,0.0,0.0,0.0,0.0,11.43,-0.9408321667364185,0.33887288772348845
2021-10-22 00:00:00+01:00,2.43439482192065,2.10601259280548,6.260415,6.5104175,0.0,13.504166666666666,320.0541666666665,0.022083333333333344,0.0008333333333333325,1.226,0.0,0.0,0.0,0.0,11.43,-0.9338372288229252,0.35769823883312546
2021-10-22 04:00:00+01:00,2.050264948177475,2.10601259280548,6.05,6.260415,0.0,0.0,13.504166666666666,0.03916666666666667,0.022083333333333344,1.2252,0.0,0.0,0.0,0.0,11.43,-0.9328071383117218,0.3603759741085638
2021-10-22 08:00:00+01:00,1.76987392378975,2.10601259280548,4.9916675,6.05,3.620833333333325,0.0,0.0,0.45250000000000024,0.03916666666666667,1.218575,0.0,0.0,0.0,0.0,11.43,-0.9317693695359931,0.3630507430022667
2021-10-22 12:00:00+01:00,2.2400500107492247,2.10601259280548,5.4458325,4.9916675,82.58124999999997,3.620833333333325,0.0,0.04375000000000008,0.45250000000000024,1.22625,0.0,0.0,0.0,0.0,11.43,-0.9307239310379795,0.36572252349726886
2021-10-22 16:00:00+01:00,2.061471421823775,2.10601259280548,4.235415,5.4458325,167.21041666666676,82.58124999999997,3.620833333333325,0.0,0.04375000000000008,1.230925,0.0,0.0,0.0,0.0,11.43,-0.9296708314230543,0.36839129360120204
2021-10-22 20:00:00+01:00,1.7312402385435375,2.10601259280548,2.464585,4.235415,2.787500000000008,167.21041666666676,82.58124999999997,0.0,0.0,1.2301,0.0,0.0,0.0,0.0,11.43,-0.928610079359652,0.37105703134647744
2021-10-23 00:00:00+01:00,1.2215248387883375,1.1987288304695,1.4895825,2.464585,0.0,2.787500000000008,167.21041666666676,0.0,0.0,1.228,0.0,0.0,0.0,0.0,11.43,-0.9275416835791969,0.3737197147904684
2021-10-23 04:00:00+01:00,1.1190495360610502,1.1987288304695,-0.08541666749999999,1.4895825,0.0,0.0,2.787500000000008,0.0,0.0,1.2255,0.0,0.0,0.0,0.0,11.43,-0.9264656528760309,0.3763793220156893
2021-10-23 08:00:00+01:00,1.0868719494910375,1.1987288304695,4.1458325,-0.08541666749999999,6.027083333333325,0.0,0.0,0.0,0.0,1.2236500000000001,0.0,0.0,0.0,0.0,11.43,-0.9253819961073428,0.3790358311299734
2021-10-23 12:00:00+01:00,1.3160741208166251,1.1987288304695,7.2104175,4.1458325,330.58750000000026,6.027083333333325,0.0,0.0,0.0,1.214925,0.0,0.0,0.0,0.0,11.43,-0.9242907221930932,0.3816892202666591
2021-10-23 16:00:00+01:00,1.1847957990467375,1.1987288304695,4.7083325,7.2104175,398.7625,330.58750000000026,6.027083333333325,0.0,0.0,1.2085,0.0,0.0,0.0,0.0,11.43,-0.9231918401159428,0.38433946758476367
2021-10-23 20:00:00+01:00,1.190275968019275,1.1987288304695,1.958335,4.7083325,18.843749999999993,398.7625,330.58750000000026,0.0,0.0,1.2043249999999999,0.0,0.0,0.0,0.0,11.43,-0.922085358921178,0.38698655126916526
2021-10-24 00:00:00+01:00,0.949796217564685,0.992569520134762,1.20208325,1.958335,0.0,18.843749999999993,398.7625,0.0,0.0,1.19935,0.0,0.0,0.0,0.0,11.43,-0.9209712877166347,0.38963044953078774
2021-10-24 04:00:00+01:00,0.9143557963899438,0.992569520134762,0.9187492500000001,1.20208325,0.0,0.0,18.843749999999993,0.0,0.0,1.1954,0.0,0.0,0.0,0.0,11.43,-0.9198496356726267,0.39227114060676965
2021-10-24 08:00:00+01:00,0.9096014916531495,0.992569520134762,7.041667499999999,0.9187492500000001,8.260416666666675,0.0,0.0,0.0,0.0,1.19095,0.0,0.0,0.0,0.0,11.43,-0.9187204120218672,0.39490860276065237
2021-10-24 12:00:00+01:00,1.125501396378375,0.992569520134762,11.656225,7.041667499999999,331.02916666666675,8.260416666666675,0.0,0.0,0.0,1.1827,0.0,0.0,0.0,0.0,11.43,-0.9175836260593936,0.3975428142825562
2021-10-24 16:00:00+01:00,1.0212807199207474,0.992569520134762,8.485415,11.656225,389.51875000000024,331.02916666666675,8.260416666666675,0.0,0.0,1.1776,0.0,0.0,0.0,0.0,11.43,-0.9164392871424935,0.4001737534893541
2021-10-24 20:00:00+01:00,0.9836930700265387,0.992569520134762,6.5437525,8.485415,16.925000000000008,389.51875000000024,331.02916666666675,0.0,0.0,1.1756,0.0,0.0,0.0,0.0,11.43,-0.9152874046906234,0.40280139872485904
2021-10-25 00:00:00+01:00,0.8424534805826475,0.86078308064724,6.2270825,6.5437525,0.0,16.925000000000008,389.51875000000024,0.0,0.0,1.169825,0.0,0.0,0.0,0.0,11.43,-0.9141279881853341,0.4054257283599965
2021-10-25 04:00:00+01:00,0.7713564671167426,0.86078308064724,6.077085,6.2270825,0.0,0.0,16.925000000000008,0.0,0.0,1.164275,0.0,0.0,0.0,0.0,11.43,-0.9129610471701909,0.4080467207929853
2021-10-25 08:00:00+01:00,0.7775131495446763,0.86078308064724,8.416667499999999,6.077085,1.9125,0.0,0.0,0.0,0.0,1.153225,0.0,0.0,0.0,0.0,11.43,-0.9117865912506986,0.41066435444950844
2021-10-25 12:00:00+01:00,0.911916855376075,0.86078308064724,10.18125,8.416667499999999,292.54791666666677,1.9125,0.0,0.017083333333333332,0.0,1.1506,0.0,0.0,0.0,0.0,11.43,-0.9106046300942163,0.4132786077829041
2021-10-25 16:00:00+01:00,0.9236952402059599,0.86078308064724,7.0562525,10.18125,270.56458333333325,292.54791666666677,1.9125,0.0,0.017083333333333332,1.149375,0.0,0.0,0.0,0.0,11.43,-0.9094151734298839,0.41588945927432946
2021-10-25 20:00:00+01:00,0.92121271809676,0.86078308064724,5.7395825,7.0562525,10.424999999999999,270.56458333333325,292.54791666666677,0.0,0.0,1.146,0.0,0.0,0.0,0.0,11.43,-0.9082182310485394,0.41849688743294366
2021-10-26 00:00:00+01:00,0.7601216173618037,0.806779989484288,5.7958325,5.7395825,0.0,10.424999999999999,270.56458333333325,0.0,0.0,1.139075,0.0,0.0,0.0,0.0,11.43,-0.9070138128026362,0.42110087079608916
2021-10-26 04:00:00+01:00,0.6605868565748187,0.806779989484288,6.277082500000001,5.7958325,0.0,0.0,10.424999999999999,0.17666666666666675,0.0,1.133825,0.0,0.0,0.0,0.0,11.43,-0.9058019286061662,0.4237013879294589
2021-10-26 08:00:00+01:00,0.6979670912249225,0.806779989484288,7.372915,6.277082500000001,0.5479166666666675,0.0,0.0,0.014166666666666657,0.17666666666666675,1.131525,0.0,0.0,0.0,0.0,11.43,-0.9045825884345762,0.4262984174272785
2021-10-26 12:00:00+01:00,0.8938815998619776,0.806779989484288,8.5125,7.372915,101.10624999999985,0.5479166666666675,0.0,0.0,0.014166666666666657,1.1318,0.0,0.0,0.0,0.0,11.43,-0.9033558023246844,0.42889193791248376
2021-10-26 16:00:00+01:00,0.915051601609175,0.806779989484288,7.36875,8.5125,142.6604166666665,101.10624999999985,0.5479166666666675,0.0,0.0,1.131425,0.0,0.0,0.0,0.0,11.43,-0.9021215803746006,0.43148192803689145
2021-10-26 20:00:00+01:00,0.90981599461602,0.806779989484288,5.13125,7.36875,10.431250000000007,142.6604166666665,101.10624999999985,0.0,0.0,1.1284,0.0,0.0,0.0,0.0,11.43,-0.9008799327436405,0.4340683664813802
2021-10-27 00:00:00+01:00,0.7334333151469875,0.747678714693202,4.31875,5.13125,0.0,10.431250000000007,142.6604166666665,0.0,0.0,1.125,0.0,0.0,0.0,0.0,11.43,-0.8996308696522438,0.43665123195606304
2021-10-27 04:00:00+01:00,0.624328485275905,0.747678714693202,3.325,4.31875,0.0,0.0,10.431250000000007,0.0,0.0,1.1229,0.0,0.0,0.0,0.0,11.43,-0.8983744013818884,0.4392305032004649
2021-10-27 08:00:00+01:00,0.6161623606556125,0.747678714693202,6.3229175,3.325,6.529166666666675,0.0,0.0,0.0,0.0,1.122875,0.0,0.0,0.0,0.0,11.43,-0.8971105382750094,0.4418061589836914
2021-10-27 12:00:00+01:00,0.7935115426976518,0.747678714693202,9.591665,6.3229175,306.67083333333346,6.529166666666675,0.0,0.0,0.0,1.11625,0.0,0.0,0.0,0.0,11.43,-0.895839290734909,0.4443781781046131
2021-10-27 16:00:00+01:00,0.8524383867354512,0.747678714693202,6.875,9.591665,355.88125,306.67083333333346,6.529166666666675,0.0,0.0,1.112,0.0,0.0,0.0,0.0,11.43,-0.8945606692256735,0.4469465393920342
2021-10-27 20:00:00+01:00,0.8517569732669937,0.747678714693202,5.6104175000000005,6.875,15.18125,355.88125,306.67083333333346,0.0,0.0,1.11075,0.0,0.0,0.0,0.0,11.43,-0.8932746842720888,0.4495112217048649
2021-10-28 00:00:00+01:00,0.65863604816689,0.661269549138478,4.4625,5.6104175000000005,0.0,15.18125,355.88125,0.0004166666666666675,0.0,1.1107,0.0,0.0,0.0,0.0,11.43,-0.8919813464595484,0.4520722039323045
2021-10-28 04:00:00+01:00,0.5347334516801437,0.661269549138478,3.3875,4.4625,0.0,0.0,15.18125,0.0,0.0004166666666666675,1.11045,0.0,0.0,0.0,0.0,11.43,-0.8906806664339741,0.4546294649940012
2021-10-28 08:00:00+01:00,0.5154885053634625,0.661269549138478,7.25625,3.3875,6.570833333333325,0.0,0.0,0.0,0.0,1.109725,0.0,0.0,0.0,0.0,11.43,-0.8893726549017211,0.4571829838402389
2021-10-28 12:00:00+01:00,0.6967967634628824,0.661269549138478,11.44585,7.25625,304.6666666666665,6.570833333333325,0.0,0.0,0.0,1.105525,0.0,0.0,0.0,0.0,11.43,-0.8880573226294931,0.45973273945210424
2021-10-28 16:00:00+01:00,0.7667886162144224,0.661269549138478,8.2833325,11.44585,359.88333333333327,304.6666666666665,6.570833333333325,0.0,0.0,1.1032250000000001,0.0,0.0,0.0,0.0,11.43,-0.8867346804442549,0.462278710841658
2021-10-28 20:00:00+01:00,0.7766631980439325,0.661269549138478,6.60625,8.2833325,14.104166666666675,359.88333333333327,304.6666666666665,0.0,0.0,1.1016,0.0,0.0,0.0,0.0,11.43,-0.8854047392331401,0.4648208770521125
2021-10-29 00:00:00+01:00,0.59858193210852,0.625879861948345,5.3916675000000005,6.60625,0.0,14.104166666666675,359.88333333333327,0.0,0.0,1.1006,0.0,0.0,0.0,0.0,11.43,-0.8840675099433637,0.46735921715800205
2021-10-29 04:00:00+01:00,0.492084910501365,0.625879861948345,5.564585,5.3916675000000005,0.0,0.0,14.104166666666675,0.0,0.0,1.0995249999999999,0.0,0.0,0.0,0.0,11.43,-0.8827230035821318,0.4698937102653531
2021-10-29 08:00:00+01:00,0.48471264411931747,0.625879861948345,8.7375,5.564585,5.61875,0.0,0.0,0.0,0.0,1.0996,0.0,0.0,0.0,0.0,11.43,-0.881371231216551,0.4724243355118584
2021-10-29 12:00:00+01:00,0.6669763890183025,0.625879861948345,10.260417499999999,8.7375,233.9708333333335,5.61875,0.0,0.0,0.0,1.094525,0.0,0.0,0.0,0.0,11.43,-0.8800122039735359,0.47495107206704984
2021-10-29 16:00:00+01:00,0.7565772599458775,0.625879861948345,8.0979175,10.260417499999999,237.02083333333326,233.9708333333335,5.61875,0.0004166666666666675,0.0,1.0922,0.0,0.0,0.0,0.0,11.43,-0.8786459330397184,0.47747389913246846
2021-10-29 20:00:00+01:00,0.7516153345501563,0.625879861948345,6.597915,8.0979175,10.94375,237.02083333333326,233.9708333333335,0.0004166666666666675,0.0004166666666666675,1.091425,0.0,0.0,0.0,0.0,11.43,-0.8772724296613574,0.47999279594183347
2021-10-30 00:00:00+01:00,0.5861598159066488,0.479639066300378,6.2208325,6.597915,0.0,10.94375,237.02083333333326,0.0,0.0004166666666666675,1.0892,0.0,0.0,0.0,0.0,11.43,-0.875891705144243,0.4825077417612184
2021-10-30 04:00:00+01:00,0.4611024386985637,0.479639066300378,4.849997500000001,6.2208325,0.0,0.0,10.94375,0.0,0.0,1.08915,0.0,0.0,0.0,0.0,11.43,-0.874503770853606,0.4850187158892158
2021-10-30 08:00:00+01:00,0.4443044587969775,0.479639066300378,12.93335,4.849997500000001,6.2125,0.0,0.0,0.03625,0.0,1.100075,0.0,0.0,0.0,0.0,11.43,-0.8731086382140228,0.4875256976571128
2021-10-30 12:00:00+01:00,0.43940544128418,0.479639066300378,12.997925,12.93335,147.1,6.2125,0.0,0.4795833333333334,0.03625,1.085725,0.0,0.0,0.0,0.0,11.43,-0.8717063187093219,0.49002866642905907
2021-10-30 16:00:00+01:00,0.43312087655067,0.479639066300378,12.19585,12.997925,53.99583333333332,147.1,6.2125,0.020416666666666673,0.4795833333333334,1.0769250000000001,0.0,0.0,0.0,0.0,11.43,-0.87029682388249,0.4925276016022353
2021-10-30 20:00:00+01:00,0.43312087655067,0.479639066300378,9.358335,12.19585,0.8541666666666675,53.99583333333332,147.1,0.000833333333333335,0.020416666666666673,1.0684500000000001,0.0,0.0,0.0,0.0,11.43,-0.8688801653355769,0.49502248260702314
2021-10-31 00:00:00+01:00,0.43263240725206126,0.43114837876169,9.2833325,9.358335,0.0,0.8541666666666675,53.99583333333332,0.016666666666666677,0.000833333333333335,1.08445,0.0,0.0,0.0,0.0,11.43,-0.8674563547295971,0.4975132889071803
2021-10-31 04:00:00+01:00,0.4257629463631375,0.43114837876169,8.4770825,9.2833325,0.0,0.0,0.8541666666666675,0.0,0.016666666666666677,1.0955,0.0,0.0,0.0,0.0,11.43,-0.8660254037844386,0.5000000000000001
2021-10-31 08:00:00+01:00,0.4204896821144775,0.43114837876169,11.1625075,8.4770825,5.575,0.0,0.0,0.0,0.0,1.097375,0.0,0.0,0.0,0.0,11.43,-0.8645873242787637,0.5024825954164859
2021-10-31 12:00:00+01:00,0.4470527399919775,0.43114837876169,14.920825,11.1625075,278.83750000000026,5.575,0.0,0.0,0.0,1.0881750000000001,0.0,0.0,0.0,0.0,11.43,-0.8631421280499117,0.5049610547215199
2021-10-31 16:00:00+01:00,0.43834535777569,0.43114837876169,12.802075,14.920825,306.6,278.83750000000026,5.575,0.0,0.0,1.082675,0.0,0.0,0.0,0.0,11.43,-0.8616898269938014,0.5074353575140311
2021-10-31 20:00:00+01:00,0.42211401462555004,0.43114837876169,10.95835,12.802075,3.170833333333325,306.6,278.83750000000026,0.0,0.0,1.078475,0.0,0.0,0.0,0.0,11.43,-0.8602304330648373,0.5099054834271569
2021-11-01 00:00:00+01:00,0.4192694943912468,1.43056779838209,10.21665,10.95835,0.0,3.170833333333325,306.6,0.0,0.0,1.079775,0.0,0.0,0.0,0.0,11.43,-0.858763958275803,0.5123714121284235
2021-11-01 04:00:00+01:00,0.4134776636682725,1.43056779838209,7.852082500000001,10.21665,0.0,0.0,3.170833333333325,0.31083333333333324,0.0,1.080225,0.0,0.0,0.0,0.0,11.43,-0.8572904146977713,0.5148331233198998
2021-11-01 08:00:00+01:00,0.42174979212010627,1.43056779838209,5.516665,7.852082500000001,0.022916666666666675,0.0,0.0,1.922083333333335,0.31083333333333324,1.0880999999999998,0.0,0.0,0.0,0.0,11.43,-0.8558098144599986,0.5172905967383736
2021-11-01 12:00:00+01:00,1.0296903386995826,1.43056779838209,4.8666675,5.516665,26.910416666666674,0.022916666666666675,0.0,2.4566666666666674,1.922083333333335,1.1890749999999999,0.0,0.0,0.0,0.0,11.43,-0.8543221697498271,0.5197438121555154
2021-11-01 16:00:00+01:00,2.869198994397575,1.43056779838209,4.4625,4.8666675,53.06458333333333,26.910416666666674,0.022916666666666675,0.15875000000000009,2.4566666666666674,1.254375,0.0,0.0,0.0,0.0,11.43,-0.8528274928125854,0.5221927493780429
2021-11-01 20:00:00+01:00,3.4300205070157572,1.43056779838209,4.48542,4.4625,0.9104166666666675,53.06458333333333,26.910416666666674,0.2104166666666665,0.15875000000000009,1.265725,0.0,0.0,0.0,0.0,11.43,-0.8513257959514872,0.5246373882478896
2021-11-02 00:00:00+01:00,2.8745338449161,3.05179297498284,3.9333325,4.48542,0.0,0.9104166666666675,53.06458333333333,0.16541666666666657,0.2104166666666665,1.28275,0.0,0.0,0.0,0.0,11.43,-0.8498170915275282,0.5270777086423716
2021-11-02 04:00:00+01:00,2.85950654673935,3.05179297498284,3.1645849999999998,3.9333325,0.0,0.0,0.9104166666666675,0.0033333333333333327,0.16541666666666657,1.296775,0.0,0.0,0.0,0.0,11.43,-0.8483013919593863,0.5295136904743518
2021-11-02 08:00:00+01:00,2.8289741112200675,3.05179297498284,4.2125,3.1645849999999998,0.6104166666666675,0.0,0.0,0.6162499999999991,0.0033333333333333327,1.2975999999999999,0.0,0.0,0.0,0.0,11.43,-0.84677870972332,0.5319453136924032
2021-11-02 12:00:00+01:00,2.76067067997775,3.05179297498284,5.0270825,4.2125,100.8625,0.6104166666666675,0.0,0.735,0.6162499999999991,1.30495,0.0,0.0,0.0,0.0,11.43,-0.8452490573530631,0.534372558280979
2021-11-02 16:00:00+01:00,3.4154673142080503,3.05179297498284,3.0687499999999996,5.0270825,163.95416666666685,100.8625,0.6104166666666675,0.0,0.735,1.3137750000000001,0.0,0.0,0.0,0.0,11.43,-0.843712447439724,0.5367954042605722
2021-11-02 20:00:00+01:00,3.5716053528357,3.05179297498284,2.35625,3.0687499999999996,7.360416666666675,163.95416666666685,100.8625,0.0,0.0,1.31085,0.0,0.0,0.0,0.0,11.43,-0.8421688926316816,0.5392138316878816
2021-11-03 00:00:00+01:00,3.61391587514965,2.72965767742074,2.4104175,2.35625,0.0,7.360416666666675,163.95416666666685,0.0,0.0,1.2965499999999999,0.013325,0.0,0.0,0.0,11.43,-0.8406184056344783,0.5416278206559811
2021-11-03 04:00:00+01:00,3.422656618566875,2.72965767742074,2.5083349999999998,2.4104175,0.0,0.0,7.360416666666675,0.0004166666666666675,0.0,1.2852999999999999,0.021650000000000003,0.013325,0.0,0.0,11.43,-0.8390609992107206,0.5440373512944742
2021-11-03 08:00:00+01:00,2.4232922660152374,2.72965767742074,3.2354175,2.5083349999999998,5.245833333333325,0.0,0.0,0.007083333333333325,0.0004166666666666675,1.277325,0.0,0.021650000000000003,0.0,0.0,11.43,-0.8374966861799696,0.5464424037696648
2021-11-03 12:00:00+01:00,2.091558014233675,2.72965767742074,3.9291675,3.2354175,119.73541666666668,5.245833333333325,0.0,0.4999999999999991,0.007083333333333325,1.2788,0.0,0.0,0.0,0.0,11.43,-0.8359254794186367,0.5488429582847195
2021-11-03 16:00:00+01:00,2.1632816921302,2.72965767742074,2.5333325,3.9291675,73.73124999999999,119.73541666666668,5.245833333333325,0.7291666666666667,0.4999999999999991,1.32435,0.0,0.0,0.0,0.0,11.43,-0.8343473918598806,0.5512389950798245
2021-11-03 20:00:00+01:00,2.6632415984288,2.72965767742074,2.0791675,2.5333325,0.0,73.73124999999999,119.73541666666668,0.565,0.7291666666666667,1.3459750000000001,0.0,0.0,0.0,0.0,11.43,-0.8327624364934956,0.5536304944323576
2021-11-04 00:00:00+01:00,2.93209554179016,3.86691934065175,1.3958325,2.0791675,0.0,0.0,73.73124999999999,0.4879166666666665,0.565,1.340225,0.0,0.0,0.0,0.0,11.43,-0.8311706263658084,0.5560174366570438
2021-11-04 04:00:00+01:00,4.0115901440118,3.86691934065175,0.41875,1.3958325,0.0,0.0,0.0,0.3366666666666667,0.4879166666666665,1.3350499999999998,0.0,0.0,0.0,0.0,11.43,-0.8295719745795684,0.5583998021061217
2021-11-04 08:00:00+01:00,4.195240518340888,3.86691934065175,0.82916675,0.41875,0.0,0.0,0.0,0.50875,0.3366666666666667,1.3288250000000001,0.0,0.0,0.0,0.0,11.43,-0.8279664942938448,0.5607775711694972
2021-11-04 12:00:00+01:00,4.160790371135775,3.86691934065175,1.6750025,0.82916675,48.57916666666665,0.0,0.0,0.13458333333333325,0.50875,1.323375,0.0,0.0,0.0,0.0,11.43,-0.8263541987239096,0.5631507242749185
2021-11-04 16:00:00+01:00,4.097281436366075,3.86691934065175,0.9541665,1.6750025,62.174999999999926,48.57916666666665,0.0,0.0004166666666666675,0.13458333333333325,1.316675,0.0,0.0,0.0,0.0,11.43,-0.8247351011411371,0.5655192418881237
2021-11-04 20:00:00+01:00,3.804518032265787,3.86691934065175,1.0604149999999999,0.9541665,0.6166666666666675,62.174999999999926,48.57916666666665,0.004583333333333325,0.0004166666666666675,1.308425,0.0,0.0,0.0,0.0,11.43,-0.8231092148728917,0.5678831045130078
